IDCIM10	LIB	IDCHAP	CODE1	NIVEAU	CODE2	LOGIN	STATUT	INTERDIT	FREQ
2150	Autres syndromes de Cushing	0	E248	1			0	0	22
2151	Syndrome de Cushing, sans précision	0	E249	1			0	0	205
2153	Anomalies génito-surrénaliennes congénitales liées à un déficit enzymatique	0	E250	1			0	0	17
2154	Autres anomalies génito-surrénaliennes	0	E258	1			0	0	1
2155	Anomalie génito-surrénalienne, sans précision	0	E259	1			0	0	442
2157	Hyperaldostéronisme primaire	0	E260	1			0	0	117
2158	Hyperaldostéronisme secondaire	0	E261	1			0	0	16
2159	Autres hyperaldostéronismes	0	E268	1			0	0	7
2160	Hyperaldostéronisme, sans précision	0	E269	1			0	0	101
2162	Autres hyperfonctionnements corticosurrénaux	0	E270	2			0	0	23
2163	Insuffisance corticosurrénale primaire	0	E271	2			0	0	173
2164	Crise addisonienne	0	E272	2			0	0	54
2165	Insuffisance corticosurrénale médicamenteuse	0	E273	2			0	0	140
2166	Insuffisances corticosurrénales, autres et sans précision	0	E274	2			0	0	430
2167	Hyperfonctionnement de la médullosurrénale	0	E275	2			0	0	25
2168	Autres maladies précisées de la glande surrénale	0	E278	2			0	0	32
2169	Maladie de la glande surrénale, sans précision	0	E279	1		1	0	0	35
2171	Hyperoestrogénie	0	E280	1			0	0	4
2172	Hyperandrogénie	0	E281	1			0	0	1824
2173	Syndrome ovarien polykystique	0	E282	1			0	0	23
2174	Insuffisance ovarienne primaire	0	E283	1			0	0	10
2176	Dysfonction ovarienne, sans précision	0	E289	1			0	0	16
2178	Hyperfonction testiculaire	0	E290	1			0	0	17
2179	Hypofonction testiculaire	0	E291	1			0	0	8
2180	Autres dysfonctions testiculaires	0	E298	1			0	0	4
2181	Dysfonction testiculaire, sans précision	0	E299	1			0	0	10
2183	Puberté retardée	0	E300	1			0	0	3
2186	Anomalie de la puberté, sans précision	0	E309	1			0	0	21
2188	Insuffisance pluriglandulaire auto-immune	0	E310	2			0	0	2
2189	Hyperfonctionnement pluriglandulaire	0	E311	2			0	0	2
2190	Autres dysfonctionnements pluriglandulaires	0	E318	2			0	0	9
2191	Dysfonctionnement pluriglandulaire, sans précision	0	E319	2			0	0	110
2193	Hyperplasie persistante du thymus	0	E320	1			0	0	3
2195	Autres maladies du thymus	0	E328	1			0	0	1
2196	Maladie du thymus, sans précision	0	E329	1		1	0	0	28
2198	Syndrome carcinoïde	0	E340	1			0	0	49
2200	Sécrétion hormonale ectopique, non classée ailleurs	0	E342	1			0	0	3
2201	Insuffisance staturale, non classée ailleurs	0	E343	1			0	0	7
2203	Syndrome de résistance aux androgènes	0	E345	2			0	0	1
2204	Autres troubles endocriniens précisés	0	E348	1			0	0	9
2205	Anomalie endocrinienne, sans précision	0	E349	1		1	0	0	4
2207	Anomalies de la glande thyroïde au cours de maladies classées ailleurs	0	E350	1			0	0	12
2208	Anomalies de la glande surrénale au cours de maladies classées ailleurs	0	E351	1			0	0	5
2209	Anomalies d'autres glandes endocrines au cours de maladies classées ailleurs	0	E358	1			0	0	4
2210	Kwashiorkor	0	E40	4			0	0	11
2211	Marasme nutritionnel	0	E41	3			0	0	197
2212	Kwashiorkor avec marasme	0	E42	4			0	0	13
2213	Malnutrition protéino-énergétique grave, sans précision	0	E43	3			0	0	7844
2215	Malnutrition protéino-énergétique modérée	0	E440	3			0	0	8851
2216	Malnutrition protéino-énergétique légère	0	E441	2			0	0	674
2217	Retard de développement après malnutrition protéino-énergétique	0	E45	2			0	0	14
2218	Malnutrition protéino-énergétique, sans précision	0	E46	2			0	0	3234
2221	Avitaminose A avec taches de Bitot et xérosis conjonctival	0	E501	1			0	0	5
2222	Avitaminose A avec xérosis cornéen	0	E502	1			0	0	1
2225	Avitaminose A avec héméralopie	0	E505	1			0	0	1
2227	Autres manifestations oculaires de l'avitaminose A	0	E507	1			0	0	2
2228	Autres manifestations de l'avitaminose A	0	E508	1			0	0	1
2229	Avitaminose A, sans précision	0	E509	1			0	0	10
2231	Béribéri	0	E511	3			0	0	7
2232	Encéphalopathie de Wernicke	0	E512	4			0	0	69
2233	Autres manifestations de la carence en thiamine	0	E518	3			0	0	4
2234	Carence en thiamine, sans précision	0	E519	3			0	0	4
2235	Carence en acide nicotinique [pellagre]	0	E52	1			0	0	8
2237	Carence en riboflavine	0	E530	2			0	0	4
2238	Carence en pyridoxine	0	E531	2			0	0	11
2239	Autres avitaminoses précisées du groupe B	0	E538	2			0	0	458
2240	Avitaminose du groupe B, sans précision	0	E539	2			0	0	9
2241	Carence en acide ascorbique	0	E54	3			0	0	52
2243	Rachitisme évolutif	0	E550	2			0	0	18
2244	Carence en vitamine D, sans précision	0	E559	2			0	0	1858
2246	Carence en vitamine E	0	E560	2			0	0	6
2247	Carence en vitamine K	0	E561	3			0	0	37
2248	Carence en autres vitamines	0	E568	2			0	0	138
2249	Avitaminose, sans précision	0	E569	2			0	0	16
2250	Carence alimentaire en calcium	0	E58	1			0	0	13
2251	Carence alimentaire en sélénium	0	E59	1			0	0	1
2252	Carence alimentaire en zinc	0	E60	1			0	0	12
2254	Carence en cuivre	0	E610	1			0	0	2
2255	Carence en fer	0	E611	1			0	0	118
2256	Carence en magnésium	0	E612	1			0	0	2
2260	Carence en vanadium	0	E616	1			0	0	9
2261	Carence en plusieurs éléments nutritionnels	0	E617	1			0	0	20
2262	Carence en autres éléments nutritionnels précisés	0	E618	1			0	0	3
2263	Carence en élément nutritionnel, sans précision	0	E619	1			0	0	10
2265	Carence en acides gras essentiels	0	E630	1			0	0	4
2266	Déséquilibre alimentaire	0	E631	1			0	0	13
2267	Autres carences nutritionnelles précisées	0	E638	1			0	0	4
2268	Carence nutritionnelle, sans précision	0	E639	1			0	0	40
2270	Séquelles de malnutrition protéino-énergétique	0	E640	1		1	0	0	12
2273	Séquelles de rachitisme	0	E643	1		1	0	0	8
2275	Séquelles d'une carence nutritionnelle non précisée	0	E649	1		1	0	0	3
2276	Adiposité localisée	0	E65	1			0	0	1502
2279	Obésité due à un excès calorique, avec indice de masse corporelle inférieur à 40kg/m²	0	E6600	1			0	0	3064
2280	Obésité due à un excès calorique, avec indice de masse corporelle égal ou supérieur à 40 kg/m² et inférieur à 50 kg/m²	0	E6601	2			0	0	455
2282	Obésité due à un excès calorique, indice de masse corporelle non précisé	0	E6609	1			0	0	340
2284	Obésité médicamenteuse, avec indice de masse corporelle égal ou supérieur à 30 kg/m² et inférieur à 40 kg/m²	0	E6610	1			0	0	11
2285	Obésité médicamenteuse, avec indice de masse corporelle égal ou supérieur à 40 kg/m² et inférieur à 50 kg/m²	0	E6611	2			0	0	10
2287	Obésité médicamenteuse, avec indice de masse corporelle non précisé	0	E6619	1			0	0	4
2290	Obésité extrême avec hypoventilation alvéolaire, avec indice de masse corporelle égal ou supérieur à 40 kg/m² et inférieur à 50 kg/m²	0	E6621	2			0	0	53
2292	Obésité extrême avec hypoventilation alvéolaire, avec indice de masse corporelle non précisé	0	E6629	1			0	0	6
2294	Autres obésités, avec indice de masse corporelle inférieur à 40kg/m²	0	E6680	1			0	0	96
2295	Autres obésités, avec indice de masse corporelle égal ou supérieur à 40 kg/m² et inférieur à 50 kg/m²	0	E6681	2			0	0	85
2297	Autres obésités, avec indice de masse corporelle non précisé	0	E6689	1			0	0	39
2299	Obésité, sans précision, avec indice de masse corporelle égal ou supérieur à 30 kg/m² et inférieur à 40 kg/m²	0	E6690	1			0	0	4708
2300	Obésité, sans précision, avec indice de masse corporelle égal ou supérieur à 40 kg/m²	0	E6691	2			0	0	683
2303	Hypervitaminose A	0	E670	1			0	0	1
2306	Hypervitaminose D	0	E673	1			0	0	4
2308	Séquelles d'excès d'apport	0	E68	1			0	0	2
2310	Phénylcétonurie classique	0	E700	1			0	0	3
2312	Anomalies du métabolisme de la tyrosine	0	E702	1			0	0	9
2313	Albinisme	0	E703	1			0	0	27
2315	Anomalies du métabolisme des acides aminés aromatiques, sans précision	0	E709	1			0	0	2
2319	Anomalie du mébabolisme des acides aminés à chaîne ramifiée, sans précision	0	E712	1			0	0	1
2320	Anomalie du métabolisme des acides gras	0	E713	1			0	0	9
2322	Anomalies du transport des acides aminés	0	E720	1			0	0	29
2323	Anomalies du métabolisme des acides aminés soufrés	0	E721	1			0	0	4
2324	Anomalies du cycle de l'uréogenèse	0	E722	1			0	0	4
2326	Anomalies du métabolisme de l'ornithine	0	E724	1			0	0	1
2327	Anomalies du métabolisme de la glycine	0	E725	1			0	0	1
2329	Anomalie du métabolisme des acides aminés, sans précision	0	E729	1			0	0	2
2331	Déficit congénital en lactase	0	E730	1			0	0	2
2333	Autres intolérances au lactose	0	E738	1			0	0	1
2334	Intolérance au lactose, sans précision	0	E739	1			0	0	5
2336	Déficit en phosphorylase hépatique, Glycogénose cardiaque, Maladie de Pompe, Tarui, von Giercke	0	E740	1			0	0	2
2338	Anomalies du métabolisme du galactose	0	E742	1			0	0	2
2339	Autres anomalies de l'absorption intestinale des hydrates de carbone	0	E743	1			0	0	64
2340	Anomalies du métabolisme du pyruvate et de la gluconéogenèse	0	E744	1			0	0	3
2341	Autres anomalies précisées du métabolisme des hydrates de carbone	0	E748	1			0	0	15
2342	Anomalie du métabolisme des hydrates de carbone, sans précision	0	E749	1			0	0	3
2346	Autres sphingolipidoses	0	E752	1			0	0	98
2347	Sphingolipidose, sans précision	0	E753	1			0	0	1
2348	Lipofuscinose à céroïdes neuronaux	0	E754	1			0	0	2
2349	Autres anomalies du stockage des lipides	0	E755	1			0	0	49
2350	Anomalie du stockage des lipides, sans précision	0	E756	1			0	0	327
2354	Autres mucopolysaccharidoses	0	E762	1			0	0	6
2355	Mucopolysaccharidose, sans précision	0	E763	1			0	0	3
2361	Autres anomalies du métabolisme des glycoprotéines	0	E778	1			0	0	1
2364	Hypercholestérolémie essentielle	0	E780	1			0	0	9630
2365	Hyperglycéridémie essentielle	0	E781	1			0	0	1385
2366	Hyperlipidémie mixte	0	E782	1			0	0	4467
2367	Hyperchylomicronémie	0	E783	1			0	0	2
2368	Autres hyperlipidémies	0	E784	1			0	0	35
2369	Hyperlipidémie, sans précision	0	E785	1			0	0	3158
2370	Déficit en lipoprotéines	0	E786	1			0	0	7
2371	Autres anomalies du métabolisme des lipoprotéines	0	E788	1			0	0	92
2372	Anomalie du métabolisme des lipoprotéines, sans précision	0	E789	1			0	0	3990
2374	Hyperuricémie sans signes d'arthrite inflammatoire et de maladie tophacée	0	E790	1			0	0	445
2375	Syndrome de Lesch-Nyhan	0	E791	1			0	0	22
2376	Autres anomalies du métabolisme de la purine et de la pyrimidine	0	E798	1			0	0	6
2377	Anomalie du métabolisme de la purine et de la pyrimidine, sans précision	0	E799	1			0	0	9
2379	Porphyrie érythropoïétique héréditaire	0	E800	1			0	0	8
2380	Porphyrie cutanée tardive	0	E801	1			0	0	80
2381	Autres porphyries	0	E802	1			0	0	28
2382	Déficit en catalase et en peroxydase	0	E803	1			0	0	3
2383	Syndrome de Gilbert	0	E804	1			0	0	12
2385	Autres anomalies du métabolisme de la bilirubine	0	E806	1			0	0	6
2386	Anomalie du métabolisme de la bilirubine, sans précision	0	E807	1			0	0	5
2388	Anomalies du métabolisme du cuivre	0	E830	2			0	0	1276
2389	Anomalies du métabolisme du fer	0	E831	1			0	0	1748
2390	Anomalies du métabolisme du zinc	0	E832	2			0	0	7
2391	Anomalies du métabolisme du phosphore	0	E833	1			0	0	566
2392	Anomalies du métabolisme du magnésium	0	E834	2			0	0	556
2394	Hypercalcémie supérieure à 3 millimoles [mmol] par litre	0	E8350	2			0	0	420
2395	Hypocalcémie inférieure à 1,5 millimoles [mmol] par litre	0	E8351	2			0	0	216
2396	Anomalies du métabolisme du calcium, autres et sans précision	0	E8358	1			0	0	446
2397	Autres anomalies du métabolisme des minéraux	0	E838	1			0	0	14
2398	Anomalie du métabolisme des minéraux, sans précision	0	E839	1			0	0	19
2400	Fibrose kystique avec manifestations pulmonaires	0	E840	2			0	0	24
2401	Fibrose kystique avec manifestations intestinales	0	E841	2			0	0	2
2402	Fibrose kystique avec autres manifestations	0	E848	2			0	0	1
2403	Fibrose kystique, sans précision	0	E849	2			0	0	106
2405	Amylose hérédofamiliale non neuropathique	0	E850	1			0	0	69
2406	Amylose hérédofamiliale neuropathique	0	E851	1			0	0	12
2408	Amylose généralisée secondaire	0	E853	2			0	0	487
2409	Amylose limitée à un ou plusieurs organe(s)	0	E854	1			0	0	37
2410	Autres amyloses	0	E858	1			0	0	127
2411	Amylose, sans précision	0	E859	1			0	0	1455
2412	Hypovolémie	0	E86	1			0	0	3372
2415	Hypernatrémie supérieure à 150 millimoles [mmol] par litre	0	E8700	3			0	0	254
2416	Hyperosmolarités et hypernatrémies, autres et sans précision	0	E8708	1			0	0	82
2418	Hyponatrémie inférieure à 120 millimoles [mmol] par litre	0	E8710	2			0	0	619
2419	Hypoosmolarités et hyponatrémies, autres et sans précision	0	E8718	1			0	0	302
2420	Acidose	0	E872	1			0	0	3517
2421	Alcalose	0	E873	1			0	0	108
2422	Anomalie mixte de l'équilibre acido-basique	0	E874	1			0	0	4
2424	Hyperkaliémie supérieure à 6,5 millimoles [mmol] par litre	0	E8750	1			0	0	362
2425	Hyperkaliémies, autres et sans précision	0	E8758	1			0	0	458
2427	Hypokaliémie inférieure à 2,5 millimoles [mmol] par litre	0	E8760	1			0	0	564
2428	Hypokaliémies, autres et sans précision	0	E8768	1			0	0	599
2429	Surcharge liquidienne	0	E877	1			0	0	217
2430	Autres déséquilibres hydro-électrolytiques, non classés ailleurs	0	E878	1			0	0	1312
2432	Anomalies du métabolisme des protéines plasmatiques, non classées ailleurs	0	E880	2			0	0	188
2433	Lipodystrophie, non classée ailleurs	0	E881	1			0	0	3407
2434	Lipomatose, non classée ailleurs	0	E882	1			0	0	55
2435	Syndrome de lyse tumorale	0	E883	1			0	0	66
2436	Autres anomalies métaboliques précisées	0	E888	1			0	0	45
2437	Anomalie métabolique, sans précision	0	E889	1		1	0	0	162
2439	Hypothyroïdie après un acte à visée diagnostique et thérapeutique	0	E890	1			0	0	184
2440	Hypoinsulinémie après un acte à visée diagnostique et thérapeutique	0	E891	1			0	0	26
2441	Hypoparathyroïdie après un acte à visée diagnostique et thérapeutique	0	E892	1			0	0	53
2442	Hypopituitarisme après un acte à visée diagnostique et thérapeutique	0	E893	1			0	0	66
2443	Insuffisance ovarienne après un acte à visée diagnostique et thérapeutique	0	E894	1			0	0	3
2444	Hypofonctionnement testiculaire après un acte à visée diagnostique et thérapeutique	0	E895	1			0	0	4
2445	Hypofonctionnement corticosurrénal (de la médullaire) après un acte à visée diagnostique et thérapeutique	0	E896	1			0	0	32
2447	Anomalie endocrinienne et métabolique après un acte à visée diagnostique et thérapeutique, sans précision	0	E899	1		1	0	0	8
2448	Anomalies nutritionnelles et métaboliques au cours de maladies classées ailleurs	0	E90	1			0	0	6
2450	Démence de la maladie d'Alzheimer, à début précoce (G30.0)	0	F000	2			0	0	42
2451	Démence de la maladie d'Alzheimer, à début précoce, sans symptôme supplémentaire	0	F0000	2			0	0	13
2452	Démence légère de la maladie d'Alzheimer, à début précoce, sans symptôme supplémentaire	0	F00000	2			0	0	3
2453	Démence moyenne de la maladie d'Alzheimer, à début précoce, sans symptôme supplémentaire	0	F00001	2			0	0	3
2455	Démence de la maladie d'Alzheimer, à début précoce, avec symptômes essentiellement délirants	0	F0001	2			0	0	1
2457	Démence moyenne de la maladie d'Alzheimer, à début précoce, avec symptômes essentiellement délirants	0	F00011	2			0	0	2
2458	Démence sévère de la maladie d'Alzheimer, à début précoce, avec symptômes essentiellement délirants	0	F00012	2			0	0	1
2464	Démence légère de la maladie d'Alzheimer, à début précoce, avec symptômes essentiellement dépressifs	0	F00030	2			0	0	1
2468	Démence légère de la maladie d'Alzheimer, à début précoce, avec symptômes mixtes	0	F00040	2			0	0	1
2470	Démence sévère de la maladie d'Alzheimer, à début précoce, avec symptômes mixtes	0	F00042	2			0	0	2
2471	Démence de la maladie d'Alzheimer, à début tardif (G30.1)	0	F001	2			0	0	93
2472	Démence de la maladie d'Alzheimer, à début tardif, sans symptôme supplémentaire	0	F0010	2			0	0	15
2473	Démence légère de la maladie d'Alzheimer, à début tardif, sans symptôme supplémentaire	0	F00100	2			0	0	4
2474	Démence moyenne de la maladie d'Alzheimer, à début tardif, sans symptôme supplémentaire	0	F00101	2			0	0	4
2475	Démence sévère de la maladie d'Alzheimer, à début tardif, sans symptôme supplémentaire	0	F00102	2			0	0	10
2479	Démence sévère de la maladie d'Alzheimer, à début tardif, avec symptômes essentiellement délirants	0	F00112	2			0	0	1
2488	Démence de la maladie d'Alzheimer, à début tardif, avec symptômes mixtes	0	F0014	2			0	0	1
2491	Démence sévère de la maladie d'Alzheimer, à début tardif, avec symptômes mixtes	0	F00142	2			0	0	2
2492	Démence de la maladie d'Alzheimer, forme atypique ou mixte (G30.8)	0	F002	2			0	0	49
2493	Démence de la maladie d'Alzheimer, forme atypique ou mixte, sans symptôme supplémentaire	0	F0020	2			0	0	58
2494	Démence légère de la maladie d'Alzheimer, forme atypique ou mixte, sans symptôme supplémentaire	0	F00200	2			0	0	1
2496	Démence sévère de la maladie d'Alzheimer, forme atypique ou mixte, sans symptôme supplémentaire	0	F00202	2			0	0	17
2497	Démence de la maladie d'Alzheimer, forme atypique ou mixte, avec symptômes essentiellement délirants	0	F0021	2			0	0	4
2513	Démence de la maladie d'Alzheimer, sans précision (G30.9)	0	F009	2			0	0	257
2514	Démence de la maladie d'Alzheimer, sans précision, sans symptôme supplémentaire	0	F0090	2			0	0	8
2530	Démence de la maladie d'Alzheimer, sans précision, avec symptômes mixtes	0	F0094	2			0	0	10
2533	Démence sévère de la maladie d'Alzheimer, sans précision, avec symptômes mixtes	0	F00942	2			0	0	1
2535	Démence vasculaire à début aigu	0	F010	3			0	0	17
